SubtitleIndex,OriginalWPM,OriginalCPM,OriginalRowCount,OriginalCharactersPerRow,TranslationWPM,TranslationCPM,TranslationRowCount,TranslationCharactersPerRow,isOriginalWPMGood,isOriginalCPSGood,isOriginalRowCountGood,isOriginalCharacterCountGood,isTranslationWPMGood,isTranslationCPSGood,isTranslationRowCountGood,isTranslationCharacterCountGood,isOriginalGoodWPM,isTranslationGoodWPM,isOriginalGoodCPS,isTranslationGoodCPS
262,159.84,13.986,2,42,139.86,14.985,2,45,True,True,True,True,True,True,True,True,True,True,True,True
263,163.399,17.429,1,32,98.039,13.617,1,25,True,False,True,True,True,True,True,True,True,True,False,True
264,281.397,22.929,2,44,218.864,18.239,2,35,False,False,True,True,False,False,True,True,False,False,False,False
265,283.688,23.303,2,69,243.161,21.952,2,65,False,False,True,False,False,False,True,False,False,False,False,False
266,305.992,28.049,2,66,203.995,27.199,2,64,False,False,True,True,False,False,True,True,False,False,False,False
267,299.439,25.577,2,41,262.009,21.21,2,34,False,False,True,True,False,False,True,True,False,False,False,False
268,283.688,31.521,2,40,236.407,35.461,2,45,False,False,True,True,False,False,True,True,False,False,False,False
269,280.702,22.807,2,39,175.439,17.544,2,30,False,False,True,True,False,False,True,True,False,False,False,False
270,222.603,18.55,2,65,171.233,17.123,2,60,False,False,True,True,False,False,True,True,False,False,False,False
271,119.88,9.99,1,10,59.94,7.992,1,8,True,True,True,True,True,True,True,True,True,True,True,True
272,245.023,22.971,2,45,245.023,21.95,2,43,False,False,True,True,False,False,True,True,False,False,False,False
273,338.664,23.048,2,49,253.998,22.107,2,47,False,False,True,True,False,False,True,True,False,False,False,False
274,140.038,11.245,2,53,89.115,9.124,2,43,True,True,True,True,True,True,True,True,True,True,True,True
275,89.888,10.487,1,14,89.888,12.734,1,17,True,True,True,True,True,True,True,True,True,True,True,True
276,268.184,22.755,2,56,170.662,17.879,2,44,False,False,True,True,False,False,True,True,False,False,False,False
277,187.598,16.675,2,32,218.864,19.802,2,38,False,True,True,True,False,False,True,True,False,False,True,False
278,281.397,18.76,2,36,218.864,16.675,2,32,False,False,True,True,False,True,True,True,False,False,False,True
279,138.801,13.039,2,62,113.565,12.408,2,59,True,True,True,True,True,True,True,True,True,True,True,True
280,223.761,18.114,2,34,255.727,20.245,2,38,False,False,True,True,False,False,True,True,False,False,False,False
281,205.479,17.123,1,25,164.384,15.068,1,22,False,False,True,True,False,True,True,True,False,False,False,True
