SubtitleIndex,OriginalWPM,OriginalCPM,OriginalRowCount,OriginalCharactersPerRow,TranslationWPM,TranslationCPM,TranslationRowCount,TranslationCharactersPerRow,isOriginalWPMGood,isOriginalCPSGood,isOriginalRowCountGood,isOriginalCharacterCountGood,isTranslationWPMGood,isTranslationCPSGood,isTranslationRowCountGood,isTranslationCharacterCountGood,isOriginalGoodWPM,isTranslationGoodWPM,isOriginalGoodCPS,isTranslationGoodCPS
352,183.58,15.808,1,31,152.983,10.709,1,21,False,True,True,True,False,True,True,True,False,False,True,True
353,228.07,20.468,2,70,210.526,17.251,2,59,False,False,True,True,False,False,True,True,False,False,False,False
354,145.183,12.538,2,57,105.587,11.439,2,52,True,True,True,True,True,True,True,True,True,True,True,True
355,60.0,4.0,1,4,60.0,3.0,1,3,True,True,True,True,True,True,True,True,True,True,True,True
356,154.11,8.562,1,10,102.74,5.993,1,7,True,True,True,True,True,True,True,True,True,True,True,True
357,178.082,14.84,2,65,150.685,15.753,2,69,True,True,True,False,False,True,True,True,False,False,False,True
358,136.986,11.416,1,30,136.986,14.079,1,37,True,True,True,True,True,True,True,True,True,True,True,True
359,199.8,16.65,2,50,139.86,13.653,2,41,False,True,True,True,True,True,True,True,False,True,True,True
360,231.263,19.7,2,46,256.959,25.268,2,59,False,False,True,True,False,False,True,True,False,False,False,False
361,120.0,8.0,1,8,120.0,6.0,1,6,True,True,True,True,True,True,True,True,True,True,True,True
362,185.615,13.921,1,18,92.807,10.054,1,13,False,True,True,True,True,True,True,True,False,True,True,True
363,214.669,19.678,2,55,193.202,21.825,2,61,False,False,True,True,False,False,True,True,False,False,False,False
364,266.43,24.867,1,28,266.43,28.419,1,32,False,False,True,True,False,False,True,True,False,False,False,False
365,388.889,25.0,1,27,444.444,34.259,1,37,False,False,True,True,False,False,True,True,False,False,False,False
366,59.94,5.994,1,6,119.88,12.987,1,13,True,True,True,True,True,True,True,True,True,True,True,True
367,234.949,16.642,1,34,264.317,19.579,2,40,False,True,True,True,False,False,True,True,False,False,True,False
368,120.0,9.0,1,9,120.0,11.0,1,11,True,True,True,True,True,True,True,True,True,True,True,True
369,196.078,16.34,1,15,130.719,15.251,1,14,False,True,True,True,True,True,True,True,False,True,True,True
370,180.0,14.0,1,14,240.0,23.0,1,23,True,True,True,True,False,False,True,True,True,False,True,False
371,198.402,18.462,2,67,198.402,20.116,2,73,False,False,True,False,False,False,True,False,False,False,False,False
372,246.575,20.548,1,30,246.575,19.178,1,28,False,False,True,True,False,False,True,True,False,False,False,False
373,228.07,18.421,2,63,228.07,21.93,2,75,False,False,True,True,False,False,True,False,False,False,False,False
374,119.88,7.992,1,8,59.94,6.993,1,7,True,True,True,True,True,True,True,True,True,True,True,True
375,49.628,4.136,1,5,49.628,4.136,1,5,True,True,True,True,True,True,True,True,True,True,True,True
376,152.561,14.166,1,39,174.355,14.166,2,39,True,True,True,False,False,True,True,True,False,False,False,True
377,304.288,24.896,2,54,248.963,28.585,2,62,False,False,True,True,False,False,True,True,False,False,False,False
378,235.397,19.18,2,44,235.397,20.488,2,47,False,False,True,True,False,False,True,True,False,False,False,False
379,179.82,17.982,1,18,239.76,14.985,1,15,True,False,True,True,False,True,True,True,True,False,False,True
380,60.0,8.0,1,8,60.0,5.0,1,5,True,True,True,True,True,True,True,True,True,True,True,True
381,239.712,24.371,2,61,167.799,15.182,2,38,False,False,True,True,False,True,True,True,False,False,False,True
382,200.725,18.121,2,65,217.452,20.909,2,75,False,False,True,False,False,False,True,False,False,False,False,False
383,287.632,22.052,1,23,172.579,21.093,1,22,False,False,True,True,False,False,True,True,False,False,False,False
384,159.83,13.053,2,49,111.881,10.655,2,40,True,True,True,True,True,True,True,True,True,True,True,True
385,268.184,21.942,2,54,243.803,27.225,2,67,False,False,True,True,False,False,True,True,False,False,False,False
386,225.67,21.627,2,46,225.67,23.507,2,50,False,False,True,True,False,False,True,True,False,False,False,False
387,228.883,19.619,1,36,163.488,20.708,2,38,False,False,True,True,False,False,True,True,False,False,False,False
