SubtitleIndex,OriginalWPM,OriginalCPM,OriginalRowCount,OriginalCharactersPerRow,TranslationWPM,TranslationCPM,TranslationRowCount,TranslationCharactersPerRow,isOriginalWPMGood,isOriginalCPSGood,isOriginalRowCountGood,isOriginalCharacterCountGood,isTranslationWPMGood,isTranslationCPSGood,isTranslationRowCountGood,isTranslationCharacterCountGood,isOriginalGoodWPM,isTranslationGoodWPM,isOriginalGoodCPS,isTranslationGoodCPS
335,173.554,14.05,1,34,123.967,14.463,1,35,True,True,True,True,True,True,True,True,True,True,True,True
336,102.775,10.62,1,31,82.22,9.592,1,28,True,True,True,True,True,True,True,True,True,True,True,True
337,59.94,5.994,1,6,59.94,11.988,1,12,True,True,True,True,True,True,True,True,True,True,True,True
338,99.174,8.264,1,10,49.587,6.612,1,8,True,True,True,True,True,True,True,True,True,True,True,True
339,162.413,15.081,1,39,139.211,13.534,1,35,True,True,True,False,True,True,True,True,False,True,False,True
340,53.286,4.44,1,5,53.286,4.44,1,5,True,True,True,True,True,True,True,True,True,True,True,True
341,83.026,6.458,1,14,83.026,9.686,1,21,True,True,True,True,True,True,True,True,True,True,True,True
342,130.862,13.45,1,37,130.862,14.177,2,39,True,True,True,True,True,True,True,True,True,True,True,True
343,222.898,16.886,2,50,141.844,15.198,2,45,False,True,True,True,True,True,True,True,False,True,True,True
344,221.3,19.364,2,42,193.638,17.52,2,38,False,False,True,True,False,False,True,True,False,False,False,False
345,298.643,23.982,2,53,190.045,20.814,2,46,False,False,True,False,False,False,True,True,False,False,False,False
346,162.896,12.67,1,28,108.597,11.765,1,26,True,True,True,True,True,True,True,True,True,True,True,True
347,197.109,16.426,2,50,236.531,17.74,2,54,False,True,True,True,False,False,True,True,False,False,True,False
348,158.061,13.962,2,53,110.643,12.645,2,48,True,True,True,True,True,True,True,True,True,True,True,True
349,221.402,15.99,1,26,184.502,18.45,1,30,False,True,True,True,False,False,True,True,False,False,True,False
350,299.885,24.99,2,65,253.749,22.684,2,59,False,False,True,True,False,False,True,True,False,False,False,False
351,155.44,16.839,1,26,116.58,13.601,1,21,True,True,True,True,True,True,True,True,True,True,True,True
352,70.175,6.433,1,11,70.175,6.433,1,11,True,True,True,True,True,True,True,True,True,True,True,True
353,84.567,7.047,1,10,42.283,5.638,1,8,True,True,True,True,True,True,True,True,True,True,True,True
354,84.686,7.057,1,10,84.686,9.88,1,14,True,True,True,True,True,True,True,True,True,True,True,True
355,160.0,13.333,1,15,106.667,15.111,1,17,True,True,True,True,True,True,True,True,True,True,True,True
356,229.246,17.714,2,51,208.406,20.493,2,59,False,False,True,False,False,False,True,True,False,False,False,False
357,190.641,17.909,2,62,173.31,21.375,3,74,False,False,True,False,False,False,False,True,False,False,False,False
358,309.849,24.345,2,66,265.585,21.394,2,58,False,False,True,True,False,False,True,True,False,False,False,False
359,196.292,15.267,1,28,130.862,10.36,1,19,False,True,True,True,True,True,True,True,False,True,True,True
360,156.863,11.329,1,26,156.863,10.893,1,25,True,True,True,True,False,True,True,True,True,False,True,True
361,186.459,13.097,2,59,133.185,11.765,2,53,False,True,True,True,True,True,True,True,False,True,True,True
362,215.957,16.197,1,27,179.964,14.997,1,25,False,True,True,True,False,True,True,True,False,False,True,True
363,171.797,14.674,1,41,150.322,14.316,2,40,True,True,True,False,False,True,True,True,False,False,False,True
364,194.553,15.564,1,24,155.642,14.916,1,23,False,True,True,True,False,True,True,True,False,False,True,True
365,174.419,11.991,1,33,152.616,15.262,2,42,True,True,True,True,False,True,True,True,True,False,True,True
366,133.779,12.263,1,22,133.779,12.821,1,23,True,True,True,True,True,True,True,True,True,True,True,True
